code_insee,Annee,Nombre_de_Maisons_en_vente,Nombre_Apparts_en_vente,Prix_Moyen,Prix_au_m2_Moyen,Surface_Moyenne
60496,2021,4,0,98750,1288.5,76
60497,2021,3,0,135000,1996,67.33333
60498,2021,5,0,135400,1896,74.4
60499,2021,4,0,146002.5,1579,98.75
60500,2021,37,28,261823.6,3272.8,81.8
60501,2021,22,0,195989.5,2297.364,91.22727
60503,2021,3,0,150373.3,1212.667,119.3333
60504,2021,18,0,227117.9,2550.722,94.38889
60505,2021,12,3,290746.7,3064.533,98.73333
60506,2021,8,0,120237.5,1574.375,80.25
60507,2021,8,0,213171.9,1867.5,122.25
60508,2021,46,12,230273.1,2581.845,91.48276
60509,2021,109,80,169754.3,2270.206,76.64021
60510,2021,7,0,188228.6,1859,105
60511,2021,5,0,123360,1416.4,90.6
60512,2021,7,0,170000,2139.714,83.57143
60513,2021,43,11,272622.6,3242.648,87.85185
60514,2021,2,0,175000,1443,117.5
60515,2021,9,0,198227.6,1756.444,114.2222
60516,2021,3,0,200333.3,1596.667,133.6667
60517,2021,9,0,265973.3,2872,98
60518,2021,4,0,183125,1849.25,104.75
60519,2021,1,0,107500,768,140
60520,2021,2,0,129500,1573.5,71
60521,2021,6,0,132650,1421.333,90.83333
60522,2021,2,0,52750,736.5,72.5
60523,2021,14,0,185535.7,2271.643,82.92857
60524,2021,26,17,143277.6,1978.465,76.06977
60525,2021,3,0,492130,2715,187.3333
60526,2021,21,1,151532.8,1849.364,88.72727
60527,2021,3,0,232333.3,2263.333,112
60528,2021,3,0,282088.3,2398.333,120.6667
60529,2021,1,0,305000,1883,162
60530,2021,2,0,135950,951,143
60531,2021,30,1,223364.2,2070.806,106.871
60533,2021,18,1,215397.3,2474.789,90.21053
60534,2021,16,0,217555,2176.75,101.625
60535,2021,2,0,230425,1575.5,144.5
60537,2021,35,2,154160.6,1737.054,90.89189
60538,2021,5,0,169320,1891.6,97.4
60539,2021,29,0,211981.7,2505.31,90.44828
60540,2021,4,0,177515.5,2264.5,76.75
60541,2021,8,0,235658.8,2375.625,110.5
60542,2021,11,0,168422.7,1745.364,98.90909
60543,2021,1,0,250000,3125,80
60544,2021,1,0,154000,1692,91
60545,2021,8,0,127821.2,1382.5,95.375
60546,2021,1,0,210000,4667,45
60547,2021,11,0,299288.1,2478.455,134.1818
60548,2021,13,0,246275,2738.077,93.38462
60549,2021,1,0,150000,2239,67
60550,2021,3,0,123666.7,1723,71.33333
60551,2021,9,0,382411.1,2275.778,147.8889
60552,2021,2,0,336975,2234,155.5
60553,2021,3,0,164444.3,2249.667,74.66667
60554,2021,5,0,230800,2535.2,97.6
60555,2021,3,0,100666.7,1467.333,69.66667
60556,2021,4,0,132875,1736.5,80.75
60557,2021,4,0,111250,1714.75,66.75
60558,2021,8,0,193500,2687.125,99.5
60559,2021,14,0,178839.3,1797.143,102
60560,2021,15,0,308414,2539.533,120.7333
60561,2021,4,0,200125,2303.25,92
60562,2021,22,1,224497.8,2334.957,97.56522
60563,2021,12,0,239679.2,2376.5,102.6667
60564,2021,7,0,168642.9,1856,95.28571
60565,2021,4,0,181500,1838.25,103.5
60566,2021,7,0,125486,1247,96.57143
60567,2021,18,0,180405.1,1954.389,96.5
60568,2021,5,0,217400,2260.2,103.2
60569,2021,5,0,263240,1933.4,135.6
60570,2021,21,0,283070,2381.762,124.0476
60572,2021,6,0,192000,2512.667,77.5
60573,2021,3,0,198966.7,2461.333,82.66667
60574,2021,7,0,188385.9,2169.143,91.14286
60575,2021,45,1,237716.8,2560.109,97.21739
60576,2021,8,0,259766.2,2457.5,107
60577,2021,41,0,159313.9,1830.244,86.85366
60578,2021,18,0,207905.6,2555.444,85.44444
60579,2021,3,0,621515.3,3290.333,188.3333
60581,2021,72,16,146086.6,1805.784,84.26136
60582,2021,17,0,191055.9,2200.294,89.17647
60583,2021,2,0,256050,2370,111
60584,2021,53,11,219355.9,2841.344,83.76562
60585,2021,4,0,147525,1804.5,83
60586,2021,15,0,190267.7,2174.533,90.06667
60587,2021,19,0,206031.6,2397.947,89.89474
60588,2021,3,0,98333.33,1264,77
60589,2021,19,16,215169.6,2954.714,73.51429
60590,2021,9,0,160934.4,2033.889,81.55556
60591,2021,21,0,243618.2,2530.143,102.8095
60592,2021,14,0,181541.1,1829.5,103.3571
60593,2021,4,0,129250,1745,80.5
60594,2021,10,0,176313.5,1759.2,104
60595,2021,5,0,187737.6,2010,94.6
60596,2021,12,0,98208.33,1263.917,80.58333
60597,2021,25,0,206229.6,2454.36,87.04
60598,2021,22,0,222608.9,2305.773,107.3636
60599,2021,6,0,95876.17,1222.167,77.5
60600,2021,16,0,395057.5,2838.688,140.0625
60601,2021,17,4,188133.3,2431.286,82.57143
60603,2021,14,0,185527.7,1785.929,102.7857
60604,2021,4,0,157250,1469.5,117.5
60605,2021,6,0,171150,1649.5,92.16667
60608,2021,2,0,188440,2032,83
60609,2021,18,0,182188.2,2068.5,92.16667
60610,2021,10,0,165990,1814.1,97.2
60611,2021,10,0,171801,1553.7,119.9
60612,2021,113,153,289945.4,3429.857,84.37594
60613,2021,4,0,235250,3144.75,76.25
60614,2021,4,0,145895,1947.25,75
60616,2021,60,1,160867.9,2040.344,81.29508
60617,2021,1,0,126500,1228,103
60618,2021,3,0,233320,2500.667,90.66667
60619,2021,12,4,227625,2667.125,91.0625
60620,2021,7,0,291701.4,2776.429,115.5714
60621,2021,3,0,134333.3,1540,83.33333
60622,2021,2,0,142345,1581.5,90
60623,2021,14,0,159035.7,1674.929,97.92857
60624,2021,3,0,122333.3,1291.667,103
60625,2021,12,0,149950,1527.75,97.08333
60626,2021,19,0,198042.6,2175.421,94.42105
60628,2021,11,0,193587.3,2110.455,99.81818
60629,2021,5,0,180800,1821.4,107.4
60630,2021,7,0,213571.4,2340.286,94.28571
60631,2021,17,4,274217.9,3242.857,84.80952
60632,2021,13,0,123384.6,1130.615,111.8462
60633,2021,10,0,173020,1503.5,118.8
60634,2021,1,0,153000,1093,140
60635,2021,7,5,172008.3,2551,70.16667
60636,2021,47,2,163857.8,2030.837,85.42857
60637,2021,4,0,173250,2725,64.5
60638,2021,5,0,238080,3011.2,79.6
60639,2021,8,0,246750,2192.5,115.625
60640,2021,5,0,284660,2507,116.8
60641,2021,31,1,204546.2,2046.031,103.6875
60642,2021,12,0,211701.7,2120.917,103.5
60643,2021,26,0,157693.1,1664.192,103.4615
60644,2021,48,1,228980.4,2402.592,96.97959
60645,2021,8,0,217018.8,2548.25,85.75
60646,2021,10,1,190636.4,2474.727,86.27273
60647,2021,24,2,146384.6,1936.846,83.73077
60648,2021,8,0,180750,1571.125,118.875
60650,2021,7,0,256728.6,2449.429,110.7143
60651,2021,27,4,244771.6,2496.323,109.0968
60652,2021,21,2,193137.3,2653.261,79.04348
60653,2021,3,0,192670,2310.667,90.33333
60654,2021,1,0,329000,1848,178
60655,2021,5,0,131100,1714.8,94.4
60656,2021,6,0,242258.3,2254,107
60657,2021,6,0,164203.3,1593.167,105.6667
60658,2021,7,0,184511.4,2200.143,85.14286
60659,2021,6,0,222753.5,2127.667,104.1667
60660,2021,5,0,252600,2233.4,124.4
60661,2021,18,5,183673.9,2182.739,88.21739
60662,2021,9,0,209429.7,1685.222,123.6667
60663,2021,3,0,222320.7,2278,98.33333
60664,2021,6,0,121333.3,1315,94.5
60665,2021,26,6,227264.7,2347.344,96.1875
60666,2021,22,0,313270.2,3229.727,104.1364
60667,2021,47,9,193121.3,2390.696,82.89286
60668,2021,7,0,222235.7,2072.143,113.4286
60669,2021,11,0,249903.8,2217.091,118.5455
60670,2021,66,10,248913.4,2542.039,103.0395
60671,2021,3,0,306333.3,2607,119
60672,2021,3,0,171166.7,1754.333,100.6667
60673,2021,2,0,97975,981.5,101.5
60674,2021,8,0,391873.8,3547.875,141.625
60675,2021,11,0,204065.8,2197.636,105.3636
60676,2021,11,0,169727.3,1736.455,101.9091
60677,2021,3,0,129150,2777,54.66667
60678,2021,9,3,223174.2,2964.083,95.41667
60679,2021,2,0,132500,1183,112
60680,2021,5,0,239765,2623.6,91.6
60681,2021,12,0,173726.2,1736.583,109.4167
60682,2021,4,0,489750,3421.5,150.25
60683,2021,5,0,227200,2619,88
60684,2021,54,9,192635.1,2406.476,82.44444
60685,2021,17,0,207808.8,2266.294,97.23529
60686,2021,36,2,284091.7,2824.237,105.1579
60687,2021,10,0,216936.7,2272.9,106.3
60688,2021,5,0,165500,1396,118.8
60689,2021,23,1,288080.9,2407,125.375
60691,2021,4,0,117725,1286.5,80
60692,2021,3,0,230500,1560,133.6667
60693,2021,6,0,96166.67,904.3333,104.3333
60695,2021,23,4,489656.2,4618.037,108.9259
60698,2021,5,0,143000,2404.6,63.4
60699,2021,1,0,257180,1169,220
60700,2021,13,0,239434.6,2064.538,120.0769
60701,2021,13,0,149130.8,1550.385,95.69231
60702,2021,2,0,164650,1462.5,111.5
60703,2021,8,0,216507.5,1953.75,112.625
61001,2021,207,163,106612,1358.581,78.8027
61002,2021,7,1,104625,1281.125,74.375
61005,2021,9,0,176631.3,1646.333,105.4444
61006,2021,96,48,108761.7,1365.84,79.86806
61007,2021,57,2,105221.9,1124.373,90.55932
61008,2021,35,0,89951.43,1196.343,75.62857
61010,2021,1,0,120000,1111,108
61012,2021,5,0,177340,1428.4,123.2
61013,2021,3,0,106368,938,117
61014,2021,4,0,203837.5,1656,125.5
61015,2021,6,0,134160.8,1340.833,102.8333
61017,2021,1,0,158000,952,166
61018,2021,3,0,166000,1791.667,97
61020,2021,1,0,40000,800,50
61021,2021,1,0,79300,991,80
61023,2021,9,0,167444.4,1530.111,108.3333
61024,2021,5,0,92460,1184.8,74.4
61026,2021,6,0,91666.67,1208.833,73.83333
61028,2021,12,0,129652.5,1266.333,104.3333
61029,2021,14,0,134522.5,1266.857,110.4286
61030,2021,1,0,224000,1566,143
61032,2021,10,0,111926.5,1277.8,88.5
61034,2021,4,0,405605,3567.5,109.25
61035,2021,1,0,250000,1453,172
61036,2021,4,0,106750,1149.5,101.25
61037,2021,1,0,154000,906,170
61038,2021,30,1,158847,1551.871,97.67742
61039,2021,2,0,177500,1346,107.5
61040,2021,13,0,102388,1229,88.92308
61041,2021,3,0,129600,1330,93.33333
61043,2021,13,0,131580.8,1392.769,94.07692
61044,2021,6,0,79900,1080.167,80.33333
61046,2021,1,0,155000,1962,79
61048,2021,3,0,130333.3,1154.333,109
61050,2021,22,0,260367,2518,102.0909
61051,2021,5,0,90700,1145.6,76
61052,2021,4,0,164372.2,1503,112.75
61053,2021,7,0,137357.1,1657,85.28571
61054,2021,3,0,116000,1095,108
61055,2021,10,0,90590,892.7,94.9
61056,2021,1,0,65600,1640,40
61060,2021,3,0,140500,1318.333,107
61061,2021,32,0,124334.4,1314.531,96.6875
61062,2021,1,0,66000,904,73
61063,2021,25,0,115508.9,1197.36,95.16
61064,2021,2,0,95190,830,122
61067,2021,3,0,105000,918,115
61068,2021,3,0,147333.3,1570,101.3333
61069,2021,4,0,92825,877,101.75
61070,2021,9,0,132822.2,1164.111,113.1111
61071,2021,6,0,152946.5,1716.833,86.83333
61072,2021,8,0,204257,1772.125,110.5
61074,2021,9,0,99388.89,960.6667,104.6667
61075,2021,27,0,95075.3,1028.333,95.7037
61076,2021,4,0,131875,1249.5,103.5
61077,2021,9,0,135207.8,1428.778,96
61078,2021,5,0,91216,1024.4,82.2
61079,2021,38,0,94957.89,1178.921,80.31579
61081,2021,14,0,129453.6,1291.143,102.7143
61082,2021,2,0,158000,1278.5,132
61084,2021,1,0,237730,1351,176
61086,2021,3,0,96333.33,1336,75
61087,2021,3,0,216833.3,1257.333,158.3333
61088,2021,1,0,113000,3324,34
61089,2021,2,0,155283,1757.5,90
61091,2021,21,1,83097.73,899.9091,93.13636
61092,2021,14,0,135082.8,1776.429,85.92857
61093,2021,15,0,129172.7,1139.2,109
61094,2021,7,0,114331.3,1325.143,83.42857
61095,2021,13,0,87936.15,1050.846,88.46154
61096,2021,48,0,85843.33,977.5,93.95833
61097,2021,10,0,139770,1292.7,108.7
61098,2021,8,0,151087.5,1137,141
61099,2021,5,0,231956.6,2285.8,91.8
61100,2021,2,0,168000,1264.5,135.5
61101,2021,5,0,125600,1476.6,81
61102,2021,3,0,103000,1153.667,92.33333
61103,2021,1,0,215000,1706,126
61104,2021,1,0,82000,863,95
61105,2021,7,0,152600,1553,95.28571
61107,2021,11,0,115409.1,1437.818,80.81818
61108,2021,5,0,93400,1063,81.2
61111,2021,5,0,95400,963.2,91.2
61114,2021,3,0,207666.7,1930.333,105
61116,2021,35,2,151689,1540.324,93.45946
61117,2021,28,0,138984.3,1539,94.42857
61118,2021,2,0,132500,1419.5,92
61120,2021,1,0,69524,764,91
61121,2021,12,0,181710,1723.167,100.5
61122,2021,1,0,182000,2068,88
61123,2021,3,0,133000,1219.333,103.3333
61124,2021,3,0,64000,1013.333,66.66667
61126,2021,9,0,172225,1274.444,120.8889
61129,2021,6,0,94166.67,1697.333,72.33333
61130,2021,13,0,191242.3,1971,113.6923
61133,2021,13,1,116287.1,1197.857,99.5
61137,2021,1,0,120000,2927,41
61138,2021,4,0,156250,1131,144.25
61139,2021,10,0,180882.5,1745.6,113.4
61140,2021,10,0,150450,1418.5,106.1
61141,2021,4,0,131625,1583,83.25
61142,2021,5,0,439260,3411,125.2
61143,2021,38,2,143303.8,1574.45,89.1
61145,2021,62,5,103665.6,1132.448,95.83582
61146,2021,3,0,70666.67,1021.667,63.33333
61149,2021,2,0,139500,1247,115.5
61150,2021,11,0,180863.6,1618.545,115.0909
61151,2021,13,0,152755.8,1418,105.7692
61152,2021,2,0,185000,1576.5,119
61153,2021,28,0,124377.5,1254.964,100.8214
61156,2021,8,0,223750,1851.375,121.875
61158,2021,1,0,35000,500,70
61160,2021,4,1,194900,1553.2,119.2
61162,2021,5,0,163504,1828.6,90
61163,2021,29,0,108325.5,1245.31,86.44828
61164,2021,2,0,137500,1675.5,81.5
61165,2021,7,0,161014.3,1537.143,107.1429
61166,2021,3,0,175083.3,1356.333,121.6667
61167,2021,56,1,124764.5,1169.632,102.6316
61168,2021,53,7,88049.85,1032.167,89.76667
61169,2021,16,0,119172.9,1229.125,96.8125
61171,2021,2,0,145750,1153.5,99.5
61176,2021,2,0,96500,973,98
61178,2021,2,0,122475,1092,115.5
61180,2021,4,0,180315,1470.5,121.5
61181,2021,28,1,97717.24,1103.897,88.34483
61182,2021,5,0,131200,1511.4,97
61183,2021,2,0,73500,1263.5,58
61187,2021,9,0,192337.9,2015.444,105.5556
61188,2021,1,0,390000,2932,133
61189,2021,2,0,183500,1610,142
61192,2021,2,0,225000,2765.5,86.5
61193,2021,3,0,149666.7,1148.667,128.6667
61194,2021,10,0,174849,1571.2,114.3
61195,2021,5,0,147048,1185.4,129.6
61196,2021,38,1,170071.8,1523.821,110.1282
61197,2021,6,0,147001.7,1365,108.5
61198,2021,3,0,144586.7,1275.667,111.6667
61199,2021,3,0,424683.3,1725.667,223
61202,2021,13,0,138115.4,1345.231,104.2308
61203,2021,11,0,156295.5,1747.818,89
61206,2021,4,0,75375,1425.75,61.25
61207,2021,16,0,119758.4,1337.188,91.4375
61208,2021,14,0,116057.1,1381.571,87.92857
61209,2021,1,0,30000,395,76
61210,2021,1,0,129000,1290,100
61211,2021,40,0,105724,1083.65,100.85
61212,2021,1,0,159000,1262,126
61213,2021,4,0,149250,1579.75,123.75
61214,2021,81,28,110741.1,1300.294,83.7156
61215,2021,7,0,154357.1,1596.429,105.1429
61216,2021,1,0,330000,1320,250
61217,2021,1,0,55000,556,99
61218,2021,20,0,109180.6,1300.3,84.55
61219,2021,1,0,18000,900,20
61221,2021,5,0,100710,991.6,103
61222,2021,5,0,91150,1243.4,73
61224,2021,2,0,159500,1907,84.5
61228,2021,10,0,138400,1416.2,101.4
61229,2021,2,0,102500,754,136
61230,2021,81,2,127107.3,1417.458,93.68675
61232,2021,21,0,83945.95,934.5714,89.61905
61233,2021,5,0,139392,1478.8,92.2
61234,2021,12,0,174048.3,1632.333,109.6667
61237,2021,2,0,114900,1045,123.5
61238,2021,2,0,219500,1694.5,125
61240,2021,5,0,94587,960,97.2
61241,2021,14,0,159241.7,1083.929,142.7143
61242,2021,11,0,151077.3,1448.455,104.0909
61243,2021,21,0,139733,1333.762,104.0476
61244,2021,5,0,95220,1795,55.2
61248,2021,16,0,85912.5,969.5625,93
61251,2021,3,0,211000,1470,135
61255,2021,15,0,94580,990.3333,93.6
61256,2021,6,0,127166.7,963.3333,133.3333
61257,2021,3,0,56333.33,603.3333,87.33333
61258,2021,3,1,112500,1980,62.25
61259,2021,1,0,45000,375,120
61260,2021,6,0,119106.7,1334.833,87.66667
61261,2021,5,0,86866.2,820.2,102.2
61263,2021,2,0,165000,1447.5,117
61265,2021,2,0,79000,889,90
61266,2021,2,1,136166.7,2194.333,67
61267,2021,4,0,92375,1027.25,89.75
61268,2021,5,0,112350,1066,105.8
61269,2021,13,0,77953.85,897.3846,88.23077
61271,2021,2,0,102500,846,112.5
61273,2021,1,0,176500,1177,150
61274,2021,5,0,187600,1223.6,154
61275,2021,22,0,100491.4,1342.818,71.13636
61276,2021,1,0,86000,1623,53
61277,2021,6,0,120325,1119.167,108.5
61278,2021,15,0,126707.3,1460.333,99.66667
61279,2021,6,0,99133.33,1169.167,85.16667
61281,2021,3,0,161775,1727.333,102
61283,2021,3,0,114750,1306.667,95.66667
61284,2021,5,0,135468.4,1594.4,93
61286,2021,1,0,200000,1418,141
61287,2021,15,0,141249.3,1317.2,113
61288,2021,11,0,169327.3,1543.364,115.1818
61289,2021,1,0,125000,1404,89
61290,2021,3,0,64166.67,1015,62
61291,2021,1,0,90000,1059,85
61292,2021,6,0,141750,1387,101.1667
61293,2021,44,8,123550,1502.019,90.13462
61294,2021,13,0,119807.7,1174.846,97.15385
61295,2021,1,0,200000,1818,110
61297,2021,9,1,108700,949.5,106.1
61298,2021,3,0,367333.3,1889,193.6667
61300,2021,11,0,163875.9,1623.909,101.0909
61301,2021,5,0,221250,2746.6,96.2
61302,2021,2,0,142500,1442.5,99.5
61303,2021,6,0,127533.3,1242.667,104.5
61304,2021,6,0,187583.3,1533.167,127.6667
61307,2021,5,0,132400,1358.8,97.8
61308,2021,1,0,85000,944,90
61309,2021,44,0,166821.7,1514.318,104.75
61310,2021,16,0,94572.5,1090.875,94.1875
61314,2021,8,0,135580,1457.875,102.75
61317,2021,4,0,115005,1386.75,94.25
61319,2021,9,0,129888.9,1115.778,106
61321,2021,5,0,88060,1272.8,74.4
61322,2021,2,0,226750,3939,96
61323,2021,2,0,189000,1221,163
61324,2021,27,1,102843.6,952.8571,108.7857
61326,2021,4,0,106500,1194,103.5
61327,2021,12,0,174443.8,1977.667,97.5
61328,2021,2,0,130375,1589,88
61329,2021,7,0,132642.9,1755.714,91.14286
61330,2021,7,0,106928.6,1120.857,94.14286
61331,2021,1,0,280000,1167,240
61332,2021,2,0,95785,816,118
61333,2021,2,1,54728,599.3333,92.66667
61336,2021,4,0,170562.5,1529.75,97.5
61339,2021,35,0,114662.1,1303.029,85.62857
61341,2021,14,0,135174.3,1596.714,89.42857
61342,2021,20,0,120274.6,1392.4,92.45
61344,2021,11,0,105490.9,1313.818,81.36364
61345,2021,46,1,201463,1577.277,103.9149
61346,2021,6,0,212833.3,1552.667,133.6667
61347,2021,6,0,106333.3,1394.333,73.5
61348,2021,5,0,115500,1519.4,75.6
61349,2021,3,0,106000,1286,92
61350,2021,4,0,124625,2330.75,77.5
61351,2021,3,0,116600,1473,101
61352,2021,2,0,92500,1054,87
61357,2021,1,0,75000,577,130
61358,2021,2,0,87500,1048.5,84
61360,2021,3,0,140057,1398.667,105.6667
61361,2021,4,0,109518.8,951.5,127
61362,2021,8,0,110773.8,1155.375,94.5
61363,2021,2,0,99000,2562.5,69
61365,2021,3,1,118487.5,1273.5,93.25
61366,2021,1,0,125990,3150,40
61367,2021,3,0,190000,2701.333,75.33333
61369,2021,16,0,114925.9,1211.562,97.5625
61370,2021,3,0,184933.3,1076.667,204.6667
61371,2021,4,0,134325,1817.25,68.5
61372,2021,5,0,156900,1761.8,88.2
61373,2021,4,0,150000,1403.5,92.5
61375,2021,18,0,163241.7,1747.778,94.27778
61376,2021,20,0,82710,1024,81.1
61379,2021,10,0,117721,1534.7,91.7
61381,2021,2,0,155000,1404,112.5
61382,2021,15,0,122083.3,1294.533,90.86667
61384,2021,3,0,128000,1381,98.33333
61385,2021,13,0,95269.23,1226.846,77.92308
61386,2021,10,0,157764,1293.5,110.5
61387,2021,11,0,95545.45,1041.273,90.27273
61388,2021,5,0,118560,1055.2,118.6
61389,2021,21,1,90303.64,1296,73.81818
61390,2021,2,0,102000,830.5,129.5
61391,2021,41,11,115973.4,1265.654,88.5
61392,2021,5,0,76200,1174.2,70.8
61393,2021,3,0,169166.7,1966.667,94
61394,2021,16,0,164254.7,1590.875,103.9375
61395,2021,1,0,740000,1922,385
61396,2021,1,0,287000,2540,113
61397,2021,34,3,137756.8,1503.541,89.86486
61398,2021,1,0,43333,563,77
61399,2021,2,0,255700,2136,118
61400,2021,7,0,124854.1,1254.714,96.28571
61401,2021,1,0,222000,888,250
61402,2021,1,0,55500,804,69
61404,2021,18,0,172440,1452.611,118.4444
61405,2021,9,0,111237.8,1278.556,89.44444
61406,2021,11,0,134409.1,2174.182,85.90909
61407,2021,8,0,90127.5,1005.625,88.625
61408,2021,9,0,100186.2,1080.778,91.33333
61411,2021,5,0,124669.8,977,116.2
61412,2021,10,0,151087.5,1890.5,84.9
61413,2021,2,0,191000,1343.5,128.5
61414,2021,15,0,130499,1460,91
61415,2021,5,0,142536.6,1713.2,90.8
61416,2021,2,0,490000,3666,119
61418,2021,8,1,142611.1,1740.556,81.66667
61419,2021,5,0,110700,1323,92.4
61421,2021,7,0,86628.57,1215.714,72.57143
61422,2021,13,0,118390,1369.462,85.38462
61423,2021,9,0,148855.6,1472.333,102.3333
61424,2021,1,0,115500,962,120
61425,2021,5,0,101600,1828.2,59.8
61426,2021,16,0,125596.9,1716.438,74.125
61427,2021,1,0,45000,750,60
61429,2021,13,0,150461.5,1333.923,108.6154
61432,2021,7,0,153106.6,1390.571,112.2857
61433,2021,3,0,210666.7,1349.333,154.6667
61435,2021,4,0,97750,1037.25,100
61436,2021,4,0,80000,1162.75,69.5
61438,2021,3,0,84166.67,1424.333,58.66667
61439,2021,1,0,85000,1049,81
61440,2021,13,0,144807.7,1537.692,94.38462
61442,2021,1,0,105000,913,115
61443,2021,13,0,145605.4,1337.538,108.8462
61444,2021,2,0,52750,737.5,80
61445,2021,7,0,115086,861.5714,125.5714
61446,2021,1,0,48000,1021,47
61447,2021,23,2,109348,1181.64,94.92
61448,2021,7,0,143300,1356.857,113.1429
61450,2021,4,0,174125,1839.5,105.75
61451,2021,3,0,107200,1054.667,105
61452,2021,2,0,77450,733,119.5
61453,2021,5,0,112780,1217.8,98
61454,2021,12,0,154574.4,1779.667,85.58333
61456,2021,35,0,136387.7,1581.371,93.48571
61457,2021,5,0,137500,1372,110.2
61459,2021,2,0,69605.5,521,142.5
61460,2021,17,0,114232.4,1074.706,99.35294
61461,2021,5,0,259600,1897,137.2
61462,2021,12,0,159908.3,1649.333,99.5
61463,2021,14,0,138510.7,1174.643,120.7143
61464,2021,52,8,96261.67,1113.317,85.53333
61466,2021,22,0,116704.3,1246.273,92.36364
61467,2021,7,0,152047.9,1187.571,132.4286
61472,2021,4,0,189000,1494.25,124.75
61473,2021,3,0,167666.7,1668.667,116.3333
61474,2021,58,0,138656.7,1480.017,96.53448
61475,2021,18,0,106421.6,1378.611,78.61111
61476,2021,5,0,195930,2611.2,73
61479,2021,1,0,152000,1310,116
61480,2021,2,0,122000,1516,80.5
61481,2021,3,0,111000,1205.333,98
61482,2021,6,0,83916.67,1127.5,70
61483,2021,33,72,95438.38,1708.324,60.14286
61484,2021,57,2,129590.4,1333.458,94.0678
61485,2021,8,0,108625,1221.25,88.75
61486,2021,73,2,121756.5,1141.333,96.09333
61487,2021,8,0,106138.1,1424.75,81.5
61488,2021,1,0,72000,783,92
61490,2021,4,0,104250,1080,101.25
61491,2021,65,0,165403.7,1559.185,108.9538
61492,2021,4,0,91125,1581.25,88.25
61494,2021,14,0,102171.4,1150.429,89.57143
61497,2021,13,0,183168.5,1676.923,109.8462
61498,2021,2,0,152300,1657,97
61499,2021,2,0,130000,1098.5,116
61500,2021,2,0,65650,715.5,96
61501,2021,5,0,110300,1247,90.8
61502,2021,4,0,103350,1146.75,91.75
61503,2021,4,0,121250,1128,106.75
61505,2021,6,0,146083.3,1097.333,130.6667
61507,2021,7,0,166857.1,1747.286,96.57143
61508,2021,49,5,119717.1,1234.481,96.72222
61510,2021,1,0,415000,1976,210
61512,2021,3,0,126700,758,161.6667
62001,2021,23,0,190569.8,1779.609,108.6522
62002,2021,2,0,74500,1521,57.5
62003,2021,8,2,215957,1913.8,113.4
62004,2021,72,30,158727.4,1999.098,81.7549
62005,2021,15,0,131484,1399.533,91
62006,2021,5,0,183200,1446,131.2
62007,2021,14,0,331615.3,2381.286,134.2143
62008,2021,4,0,110460,1308.25,84
62009,2021,3,0,203266.7,1954,106.6667
62010,2021,4,0,142737.5,1568.75,93.75
62011,2021,10,0,304816.9,2410.6,137.2
62012,2021,3,0,162266.7,1966.667,83
62013,2021,26,0,161406.5,1836.692,88.26923
62014,2021,108,16,139843.9,1486.613,98.29839
62015,2021,6,0,212333.3,2269.667,100.3333
62016,2021,3,0,173550,1758,94
62017,2021,2,0,102450,1236.5,86
62018,2021,7,0,111914.3,1346.143,82.57143
62019,2021,40,4,170289.8,1825.977,95.61364
62020,2021,11,0,207681.8,2102,105.1818
62021,2021,4,0,191802.5,1623.25,118.25
62022,2021,3,0,169966.7,2054.667,89
62023,2021,41,1,146011.8,1498.357,99.33333
62024,2021,9,0,190255.6,1677.667,111
62025,2021,35,8,283039.7,3084.488,97.88372
62026,2021,1,0,138750,1542,90
62027,2021,2,0,116000,1390,85
62028,2021,5,0,85916,1174.8,81
62029,2021,8,0,149230,1562.5,96.75
62030,2021,6,0,131795,1476.667,86.33333
62031,2021,22,0,197255.5,1873.773,108.8182
62032,2021,34,0,156412.2,1644.882,95.05882
62033,2021,44,0,180091.9,1924.75,96.97727
62034,2021,25,0,154519.8,1460.52,103.76
62035,2021,103,1,151195.8,1666.596,91.19231
62036,2021,7,0,131414.3,1072.286,125.5714
62037,2021,36,5,241359.4,2353.317,105.4878
62038,2021,43,0,200404.3,1844,107.2093
62039,2021,10,0,173763,1789,98.8
62040,2021,112,6,148654.8,1641.11,92.36441
62041,2021,320,379,153174.8,2110.897,76.07153
62042,2021,11,0,200771.8,2083.545,99.54545
62043,2021,21,0,174976.9,1909.714,96.7619
62044,2021,12,0,203291.7,1850.083,110.3333
62045,2021,20,0,165958.5,1579.85,111.2
62046,2021,11,0,127966.4,1291.545,101.2727
62048,2021,122,11,101446,1175.511,88.60902
62049,2021,4,0,150000,1737,90.5
62050,2021,19,0,111397.4,1145.368,100.5789
62051,2021,41,0,153729.5,1751.976,91.36585
62052,2021,5,0,421740,2550.8,168.4
62053,2021,12,0,102050,980.8333,100.25
62054,2021,18,0,250085.6,3054.222,86
62055,2021,6,0,183333.3,1568.667,123.3333
62056,2021,21,1,301043.2,3451.318,93.72727
62057,2021,50,12,165759.6,1832.435,93.04839
62059,2021,4,0,260750,1845.25,130.75
62060,2021,56,1,92572.11,1002.456,92.87719
62061,2021,3,0,128700,1395.667,92.66667
62063,2021,18,0,144923.3,1363.722,106
62064,2021,6,0,111098.5,1214.833,87.83333
62065,2021,186,40,122699.6,1523.628,82.21681
62066,2021,1,0,92000,613,150
62067,2021,8,0,172675,1521.5,131.125
